hotel_name,info_title,info_content,ido,keido,hotel_id,hotel_url
コートヤード・バイ・マリオット 東京ステーション,東京駅徒歩4分、全150室と機能的な施設が魅力,京橋トラストタワー内にあるコートヤード・バイ・マリオット東京ステーションは、東京駅から僅か4分の立地に位置します。都心のアクセス抜群の場所で、ビジネスや観光に理想的です。特別なサービスとして、女性専用の安全なエリアがあり、豪華なモダンデザインの客室で安らぎの時間を提供します。ホテル内には、ワークアウトジムと会議室（提携設備）を完備し、ラウンジ、カフェ、レストランでは多彩なグリル料理と豊富なワインを楽しめます。,35.677979,139.769834,00001982,https://travel.yahoo.co.jp/00001982/
DDD HOTEL,馬喰町・浅草橋近く、モスグリーンの洗練された空間,デザインや食、アートが集まる魅力的なホテルで、馬喰町駅・浅草橋駅から徒歩圏内、東京駅や銀座・浅草・秋葉原へもアクセス抜群。モスグリーンを基調としたミニマルで洗練された空間で、上質な時間を過ごせます。多彩なコンテンツを発信する館内のファシリティで、新しい発見やインスピレーションを得られることでしょう。,35.69523,139.783501,00081743,https://travel.yahoo.co.jp/00081743/
キンプトン新宿東京,ニューヨーク感覚を日本で、ペットと共に楽しむラグジュアリーステイ,新宿に現れるマンハッタン。エッジの効いた空間がアートやファッションの感性を刺激するラグジュアリーなライフスタイルホテル。1階のカフェ＆バーはまるでニューヨーク、コンテポラリーなデザインと日本のマテリアルが美しく調和した客室での滞在をお楽しみください。宿泊やダイニングへのペットのご同伴も歓迎、五感を満たすエネルギッシュな時を大切な家族の一員と一緒にお過ごしいただけます。,35.685583,139.692251,00002760,https://travel.yahoo.co.jp/00002760/
ホテルアークタワー高円寺,シンプル上品な客室でゆったり休息、大きなベッドとコネクティングルームも,新宿から電車で7分の高円寺のホテルです。全40室のくつろぎ空間をご用意し、全客室個別空調で快適な温度調整が可能です。シングルルームはコネクティングルームとしての利用も可能で、ゆったりとお休みいただけるよう、ベッド幅は大きなサイズをご用意しております。,35.705675,139.650707,00911851,https://travel.yahoo.co.jp/00911851/
相鉄フレッサイン浜松町大門,3駅から徒歩圏、ビジネスも観光も快適空間,交通至便な立地にある当ホテルは、JR山手線・京浜東北線・東京モノレールの浜松町駅、都営浅草線・大江戸線の大門駅、都営三田線の御成門駅から徒歩圏内で、羽田空港からのアクセスも良好です。全米シェアNo.1のシーリー社製ベッドを全室に導入し、ビジネス利用のゲストにもゆっくりとお休みいただける空間を提供しております。全館Wi-Fi対応で、ビジネスニーズにも対応。また、1階ラウンジでは和食・洋食の日替わり朝食を提供しており、連泊でも楽しむことができます。ビジネスや観光の拠点として、ぜひご利用ください。,35.659598,139.754382,00080759,https://travel.yahoo.co.jp/00080759/
東京ステーションホテル,大正からの伝統と機能性、東京中心の記憶に残るホテル,東京駅・丸の内駅舎内、100年以上の歴史を誇るスモールラクジュアリー。館内はヨーロピアンクラシック調の気品あふれる空間、都心にありながら静けさが漂う上質な滞在が叶います。ご朝食は駅舎中央最上階の屋根裏ラウンジへとご案内。天井から自然光が差し込む広大なスペースに110種類ものブッフェを取り揃えたとっておきの朝ごはんです。絶好のロケーションとともに駅舎で過ごす特別なホテルステイをご堪能ください。,35.680993,139.765887,00001833,https://travel.yahoo.co.jp/00001833/
すえひろの湯　ドーミーイン秋葉原,秋葉原徒歩5分、都心の電気街に広い露天風呂,交通アクセス抜群のビジネスホテルをご紹介します。東京メトロ銀座線「末広町」駅から徒歩1分、JR秋葉原駅から徒歩5分と、都心への移動もスムーズです。また、東京ドームへは電車で直通。ビジネスにも観光にも最適な立地です。ホテル内には男女別の人工温泉と露天風呂があり、一日の疲れを癒すことができます。さらに、サウナも完備。ドーミーインオリジナルのルールに基づき、心地よいサウナ体験を提供しています。このホテルで、快適なビジネスステイをお楽しみください。,35.702598,139.773288,00080490,https://travel.yahoo.co.jp/00080490/
ホテルインターゲート東京　京橋,東京駅近、観光に便利、こだわりの朝食、ラウンジでお茶菓子提供,JR東京駅八重洲南口から徒歩10分、東京メトロ銀座線京橋駅・都営浅草線から徒歩1分という利便性の高い立地に位置するホテルインターゲート東京京橋は、ビジネスや観光、ショッピングに最適な宿です。客室は快適性を追求し、素材にこだわったルームウェアからベッド、枕まで、お客様が快眠を迎えるためのサポートを提供します。また、インターゲートラウンジでは時間帯に応じた各種お飲み物やお茶菓子などのサービスをご案内。さらに、こだわりのコーヒーやごちそう野菜の朝ごはんなど、彩りあふれる朝のサービスで旅のスタートを彩ります。,35.675515,139.770855,00081436,https://travel.yahoo.co.jp/00081436/
銀座キャピタルホテル萌木（はとバス直営）,東京駅近、全室禁煙、最大7名宿泊可能、観光や家族旅行に最適,有楽町線「新富町駅」、日比谷線「築地駅」から徒歩約1分でアクセス抜群の宿。東京駅からタクシーで約10分で、利便性が魅力です。全室禁煙で最大7名様が利用できる客室があり、観光や3世代旅行にもおすすめな施設です。,35.669389,139.77474,00081680,https://travel.yahoo.co.jp/00081680/
ホテルモントレ銀座,銀座の風情とヨーロッパの薫り、至福のゲストルーム,有楽町駅から徒歩6分、銀座一丁目駅から徒歩3分。銀座の最中心部へもほど近い、静かな中通りに位置するクラシカルなホテル。すべての客室にミラブルシャワーヘッドを採用、美顔器のような使い心地をお楽しみください。ご朝食には全国各地より厳選した素材を集めた体にやさしい朝食をご用意。和洋のブッフェスタイルにてお召し上がりいただけます。,35.672776,139.768903,00000272,https://travel.yahoo.co.jp/00000272/
日本青年館ホテル,90年の歴史を超え新たなランドマーク、静寂と緑の中で躍動,東京メトロ銀座線・外苑前駅より徒歩5分。神宮球場の目の前に滞在できるシティホテル。18m²以上を確保した客室は、柔らかいブラウンを基調としたシンプルで洗練された空間。寝心地最高のベッドが旅の疲れを癒します。渋谷や浅草、東京駅など都内の主要エリアへも好アクセスです。,35.674282,139.71565,00002481,https://travel.yahoo.co.jp/00002481/
